Date,Close
01/01/2023 23:58:00,18.6913
02/01/2023 23:58:00,18.7417
03/01/2023 23:58:00,18.78372
04/01/2023 23:58:00,18.7469
05/01/2023 23:58:00,18.7717
06/01/2023 23:58:00,18.7544
07/01/2023 23:58:00,18.7544
08/01/2023 23:58:00,18.77595
09/01/2023 23:58:00,18.7669
10/01/2023 23:58:00,18.7849
11/01/2023 23:58:00,18.78023
12/01/2023 23:58:00,18.7808
13/01/2023 23:58:00,18.8015
14/01/2023 23:58:00,18.8035
15/01/2023 23:58:00,18.7947
16/01/2023 23:58:00,18.78783
17/01/2023 23:58:00,18.7737
18/01/2023 23:58:00,18.78305
19/01/2023 23:58:00,18.797
20/01/2023 23:58:00,18.7579
21/01/2023 23:58:00,18.7579
22/01/2023 23:58:00,18.80817
23/01/2023 23:58:00,18.7979
24/01/2023 23:58:00,18.81008
25/01/2023 23:58:00,18.8094
26/01/2023 23:58:00,18.81359
27/01/2023 23:58:00,18.811
28/01/2023 23:58:00,18.811
29/01/2023 23:58:00,18.8126
30/01/2023 23:58:00,18.813
31/01/2023 23:58:00,18.81213
01/02/2023 23:58:00,18.8152
02/02/2023 23:58:00,18.81714
03/02/2023 23:58:00,18.8199
04/02/2023 23:58:00,18.8236
05/02/2023 23:58:00,18.83341
06/02/2023 23:58:00,18.83566
07/02/2023 23:58:00,18.8366
08/02/2023 23:58:00,18.8375
09/02/2023 23:58:00,18.8347
10/02/2023 23:58:00,18.8153
11/02/2023 23:58:00,18.8242
12/02/2023 23:58:00,18.8351
13/02/2023 23:58:00,18.84934
14/02/2023 23:58:00,18.847
15/02/2023 23:58:00,18.85653
16/02/2023 23:58:00,18.86375
17/02/2023 23:58:00,18.8289
18/02/2023 23:58:00,18.8297
19/02/2023 23:58:00,18.86234
20/02/2023 23:58:00,18.8671
21/02/2023 23:58:00,18.8682
22/02/2023 23:58:00,18.88019
23/02/2023 23:58:00,18.8733
24/02/2023 23:58:00,18.8744
25/02/2023 23:58:00,18.8744
26/02/2023 23:58:00,18.88764
27/02/2023 23:58:00,18.89062
28/02/2023 23:58:00,18.8873
01/03/2023 23:58:00,18.8885
02/03/2023 23:58:00,18.8907
03/03/2023 23:58:00,18.8159
04/03/2023 23:58:00,18.8159
05/03/2023 23:58:00,18.90982
06/03/2023 23:58:00,18.9058
07/03/2023 23:58:00,18.9238
08/03/2023 23:58:00,18.9488
09/03/2023 23:58:00,18.9569
10/03/2023 23:58:00,18.9575
11/03/2023 23:58:00,18.9575
12/03/2023 23:58:00,18.97123
13/03/2023 23:58:00,18.976
14/03/2023 23:58:00,18.99014
15/03/2023 23:58:00,18.99219
16/03/2023 23:58:00,19.0073
17/03/2023 23:58:00,19.0136
18/03/2023 23:58:00,19.0209
19/03/2023 23:58:00,19.01541
20/03/2023 23:58:00,19.0185
21/03/2023 23:58:00,19.0382
22/03/2023 23:58:00,19.04509
23/03/2023 23:58:00,19.0634
24/03/2023 23:58:00,19.034
25/03/2023 23:58:00,19.034
26/03/2023 23:58:00,19.0852
27/03/2023 23:58:00,19.09604
28/03/2023 23:58:00,19.1255
29/03/2023 23:58:00,19.1524
30/03/2023 23:58:00,19.1807
31/03/2023 23:58:00,19.1782
01/04/2023 23:58:00,19.1782
02/04/2023 23:58:00,19.19992
03/04/2023 23:58:00,19.2101
04/04/2023 23:58:00,19.22272
05/04/2023 23:58:00,19.2554
06/04/2023 23:58:00,19.2569
07/04/2023 23:58:00,19.2506
08/04/2023 23:58:00,19.2485
09/04/2023 23:58:00,19.2595
10/04/2023 23:58:00,19.2704
11/04/2023 23:58:00,19.29798
12/04/2023 23:58:00,19.3208
13/04/2023 23:58:00,19.3399
14/04/2023 23:58:00,19.3576
15/04/2023 23:58:00,19.3594
16/04/2023 23:58:00,19.3832
17/04/2023 23:58:00,19.39039
18/04/2023 23:58:00,19.4076
19/04/2023 23:58:00,19.4032
20/04/2023 23:58:00,19.40744
21/04/2023 23:58:00,19.4016
22/04/2023 23:58:00,19.4016
23/04/2023 23:58:00,19.4105
24/04/2023 23:58:00,19.4077
25/04/2023 23:58:00,19.4313
26/04/2023 23:58:00,19.4302
27/04/2023 23:58:00,19.4408
28/04/2023 23:58:00,19.4492
29/04/2023 23:58:00,19.4502
30/04/2023 23:58:00,19.4545
01/05/2023 23:58:00,19.4633
02/05/2023 23:58:00,19.48084
03/05/2023 23:58:00,19.4798
04/05/2023 23:58:00,19.4922
05/05/2023 23:58:00,19.5167
06/05/2023 23:58:00,19.5167
07/05/2023 23:58:00,19.50356
08/05/2023 23:58:00,19.5069
09/05/2023 23:58:00,19.525
10/05/2023 23:58:00,19.54538
11/05/2023 23:58:00,19.5708
12/05/2023 23:58:00,19.5885
13/05/2023 23:58:00,19.5783
14/05/2023 23:58:00,19.6329
15/05/2023 23:58:00,19.6847
16/05/2023 23:58:00,19.7362
17/05/2023 23:58:00,19.77547
18/05/2023 23:58:00,19.81406
19/05/2023 23:58:00,19.81
20/05/2023 23:58:00,19.81
21/05/2023 23:58:00,19.8212
22/05/2023 23:58:00,19.86497
23/05/2023 23:58:00,19.871
24/05/2023 23:58:00,19.9122
25/05/2023 23:58:00,19.9794
26/05/2023 23:58:00,19.9729
27/05/2023 23:58:00,19.9729
28/05/2023 23:58:00,19.9942
29/05/2023 23:58:00,20.14764
30/05/2023 23:58:00,20.6166
31/05/2023 23:58:00,20.7914
01/06/2023 23:58:00,20.8952
02/06/2023 23:58:00,20.9609
03/06/2023 23:58:00,20.9609
04/06/2023 23:58:00,21.0853
05/06/2023 23:58:00,21.2745
06/06/2023 23:58:00,21.9394
07/06/2023 23:58:00,23.30064
08/06/2023 23:58:00,23.5037
09/06/2023 23:58:00,23.3995
10/06/2023 23:58:00,23.3995
11/06/2023 23:58:00,23.6511
12/06/2023 23:58:00,23.6653
13/06/2023 23:58:00,23.6435
14/06/2023 23:58:00,23.5735
15/06/2023 23:58:00,23.6558
16/06/2023 23:58:00,23.6204
17/06/2023 23:58:00,23.6204
18/06/2023 23:58:00,23.5535
19/06/2023 23:58:00,23.6035
20/06/2023 23:58:00,23.5771
21/06/2023 23:58:00,23.5568
22/06/2023 23:58:00,24.8901
23/06/2023 23:58:00,25.2375
24/06/2023 23:58:00,25.2773
25/06/2023 23:58:00,25.3228
26/06/2023 23:58:00,26.10069
27/06/2023 23:58:00,26.03418
28/06/2023 23:58:00,26.0575
29/06/2023 23:58:00,26.0436
30/06/2023 23:58:00,26.0511
01/07/2023 23:58:00,26.0511
02/07/2023 23:58:00,25.746
03/07/2023 23:58:00,25.8797
04/07/2023 23:58:00,25.9801
05/07/2023 23:58:00,26.0906
06/07/2023 23:58:00,26.1274
07/07/2023 23:58:00,26.0602
08/07/2023 23:58:00,26.0602
09/07/2023 23:58:00,26.1428
10/07/2023 23:58:00,26.13148
11/07/2023 23:58:00,26.1127
12/07/2023 23:58:00,26.2046
13/07/2023 23:58:00,26.0622
14/07/2023 23:58:00,26.1703
15/07/2023 23:58:00,26.1703
16/07/2023 23:58:00,26.2513
17/07/2023 23:58:00,26.3872
18/07/2023 23:58:00,26.9436
19/07/2023 23:58:00,26.8255
20/07/2023 23:58:00,26.8556
21/07/2023 23:58:00,26.974
22/07/2023 23:58:00,26.9753
23/07/2023 23:58:00,26.96194
24/07/2023 23:58:00,27.0364
25/07/2023 23:58:00,26.9279
26/07/2023 23:58:00,26.9311
27/07/2023 23:58:00,26.9649
28/07/2023 23:58:00,26.937
29/07/2023 23:58:00,26.9209
30/07/2023 23:58:00,26.91777
31/07/2023 23:58:00,26.9448
01/08/2023 23:58:00,26.9755
02/08/2023 23:58:00,26.9673
03/08/2023 23:58:00,27.19084
04/08/2023 23:58:00,26.9407
05/08/2023 23:58:00,26.9407
06/08/2023 23:58:00,26.9991
07/08/2023 23:58:00,27.0103
08/08/2023 23:58:00,27.03456
09/08/2023 23:58:00,26.9955
10/08/2023 23:58:00,27.12285
11/08/2023 23:58:00,27.0979
12/08/2023 23:58:00,27.0781
13/08/2023 23:58:00,27.1172
14/08/2023 23:58:00,27.0604
15/08/2023 23:58:00,27.06592
16/08/2023 23:58:00,27.08462
17/08/2023 23:58:00,27.13
18/08/2023 23:58:00,27.1058
19/08/2023 23:58:00,27.1058
20/08/2023 23:58:00,27.1434
21/08/2023 23:58:00,27.2105
22/08/2023 23:58:00,27.2104
23/08/2023 23:58:00,27.1984
24/08/2023 23:58:00,25.9104
25/08/2023 23:58:00,26.5496
26/08/2023 23:58:00,26.5496
27/08/2023 23:58:00,26.3587
28/08/2023 23:58:00,26.3145
29/08/2023 23:58:00,26.5533
30/08/2023 23:58:00,26.6855
31/08/2023 23:58:00,26.6929
01/09/2023 23:58:00,26.7005
02/09/2023 23:58:00,26.7005
03/09/2023 23:58:00,26.5823
04/09/2023 23:58:00,26.7762
05/09/2023 23:58:00,26.7763
06/09/2023 23:58:00,26.8365
07/09/2023 23:58:00,26.8465
08/09/2023 23:58:00,26.845
09/09/2023 23:58:00,26.845
10/09/2023 23:58:00,26.8423
11/09/2023 23:58:00,26.88011
12/09/2023 23:58:00,26.9242
13/09/2023 23:58:00,26.8905
14/09/2023 23:58:00,26.9494
15/09/2023 23:58:00,26.993
16/09/2023 23:58:00,26.993
17/09/2023 23:58:00,26.93336
18/09/2023 23:58:00,26.9925
19/09/2023 23:58:00,27.0233
20/09/2023 23:58:00,27.0277
21/09/2023 23:58:00,27.11912
22/09/2023 23:58:00,27.1727
23/09/2023 23:58:00,27.1727
24/09/2023 23:58:00,27.19536
25/09/2023 23:58:00,27.22068
26/09/2023 23:58:00,27.3478
27/09/2023 23:58:00,27.3378
28/09/2023 23:58:00,27.4639
29/09/2023 23:58:00,27.4131
30/09/2023 23:58:00,27.4131
01/10/2023 23:58:00,27.4863
02/10/2023 23:58:00,27.4664
03/10/2023 23:58:00,27.54545
04/10/2023 23:58:00,27.5596
05/10/2023 23:58:00,27.5876
06/10/2023 23:58:00,27.6181
07/10/2023 23:58:00,27.6181
08/10/2023 23:58:00,27.714
09/10/2023 23:58:00,27.7247
10/10/2023 23:58:00,27.7328
11/10/2023 23:58:00,27.7243
12/10/2023 23:58:00,27.8585
13/10/2023 23:58:00,27.7977
14/10/2023 23:58:00,27.8008
15/10/2023 23:58:00,27.7097
16/10/2023 23:58:00,27.8752
17/10/2023 23:58:00,27.9664
18/10/2023 23:58:00,28.0435
19/10/2023 23:58:00,28.0279
20/10/2023 23:58:00,27.984
21/10/2023 23:58:00,27.984
22/10/2023 23:58:00,28.0539
23/10/2023 23:58:00,28.08645
24/10/2023 23:58:00,28.1277
25/10/2023 23:58:00,28.1532
26/10/2023 23:58:00,28.1717
27/10/2023 23:58:00,28.1393
28/10/2023 23:58:00,28.1393
29/10/2023 23:58:00,28.2678
30/10/2023 23:58:00,28.2675
31/10/2023 23:58:00,28.3074
01/11/2023 23:58:00,28.3282
02/11/2023 23:58:00,28.41879
03/11/2023 23:58:00,28.3971
04/11/2023 23:58:00,28.3971
05/11/2023 23:58:00,28.4262
06/11/2023 23:58:00,28.4526
07/11/2023 23:58:00,28.5041
08/11/2023 23:58:00,28.52245
09/11/2023 23:58:00,28.5296
10/11/2023 23:58:00,28.5587
11/11/2023 23:58:00,28.5584
12/11/2023 23:58:00,28.55521
13/11/2023 23:58:00,28.6111
14/11/2023 23:58:00,28.644
15/11/2023 23:58:00,28.6844
16/11/2023 23:58:00,28.70722
17/11/2023 23:58:00,28.7047
18/11/2023 23:58:00,28.6796
19/11/2023 23:58:00,28.71464
20/11/2023 23:58:00,28.78454
21/11/2023 23:58:00,28.80061
22/11/2023 23:58:00,28.8372
23/11/2023 23:58:00,28.8442
24/11/2023 23:58:00,28.8663
25/11/2023 23:58:00,28.8616
26/11/2023 23:58:00,28.87422
27/11/2023 23:58:00,28.9144
28/11/2023 23:58:00,28.9253
29/11/2023 23:58:00,28.94784
30/11/2023 23:58:00,28.9125
01/12/2023 23:58:00,28.91664
02/12/2023 23:58:00,28.8998
03/12/2023 23:58:00,28.91566
04/12/2023 23:58:00,28.9228
05/12/2023 23:58:00,28.9193
06/12/2023 23:58:00,28.92
07/12/2023 23:58:00,28.9172
08/12/2023 23:58:00,28.98091
09/12/2023 23:58:00,28.9274
10/12/2023 23:58:00,28.95025
11/12/2023 23:58:00,28.9664
12/12/2023 23:58:00,29.0321
13/12/2023 23:58:00,28.995
14/12/2023 23:58:00,28.9816
15/12/2023 23:58:00,28.9898
16/12/2023 23:58:00,28.9828
17/12/2023 23:58:00,28.93227
18/12/2023 23:58:00,29.05631
19/12/2023 23:58:00,29.09351
20/12/2023 23:58:00,29.13048
21/12/2023 23:58:00,29.138
22/12/2023 23:58:00,29.2653
23/12/2023 23:58:00,29.09
24/12/2023 23:58:00,29.1425
25/12/2023 23:58:00,29.3241
26/12/2023 23:58:00,29.3109
27/12/2023 23:58:00,29.3929
28/12/2023 23:58:00,29.522
29/12/2023 23:58:00,29.4768
30/12/2023 23:58:00,29.4763
31/12/2023 23:58:00,29.36632
01/01/2024 23:58:00,29.55052
02/01/2024 23:58:00,29.75358
03/01/2024 23:58:00,29.79128
04/01/2024 23:58:00,29.8461
05/01/2024 23:58:00,29.8218
06/01/2024 23:58:00,29.8123
07/01/2024 23:58:00,29.87246
08/01/2024 23:58:00,29.9189
09/01/2024 23:58:00,29.96686
10/01/2024 23:58:00,29.8575
11/01/2024 23:58:00,30.0659
12/01/2024 23:58:00,30.1019
13/01/2024 23:58:00,30.1019
14/01/2024 23:58:00,30.08627
15/01/2024 23:58:00,30.09342
16/01/2024 23:58:00,30.1231
17/01/2024 23:58:00,30.1438
18/01/2024 23:58:00,30.1586
19/01/2024 23:58:00,30.19931
20/01/2024 23:58:00,30.203
21/01/2024 23:58:00,30.21708
22/01/2024 23:58:00,30.26522
23/01/2024 23:58:00,30.28554
24/01/2024 23:58:00,30.253
25/01/2024 23:58:00,30.3023
26/01/2024 23:58:00,30.2763
27/01/2024 23:58:00,30.339
28/01/2024 23:58:00,30.33386
29/01/2024 23:58:00,30.35381
30/01/2024 23:58:00,30.3634
31/01/2024 23:58:00,30.3648
01/02/2024 23:58:00,30.448
02/02/2024 23:58:00,30.52398
03/02/2024 23:58:00,30.5013
04/02/2024 23:58:00,30.5857
05/02/2024 23:58:00,30.5418
06/02/2024 23:58:00,30.57544
07/02/2024 23:58:00,30.5965
08/02/2024 23:58:00,30.6734
09/02/2024 23:58:00,30.6708
10/02/2024 23:58:00,30.6741
11/02/2024 23:58:00,30.68454
12/02/2024 23:58:00,30.7178
13/02/2024 23:58:00,30.7277
14/02/2024 23:58:00,30.7545
15/02/2024 23:58:00,30.82
16/02/2024 23:58:00,30.8416
17/02/2024 23:58:00,30.8416
18/02/2024 23:58:00,30.8425
19/02/2024 23:58:00,30.8729
20/02/2024 23:58:00,30.91516
21/02/2024 23:58:00,31.0215
22/02/2024 23:58:00,31.0812
23/02/2024 23:58:00,30.81868
24/02/2024 23:58:00,30.81868
25/02/2024 23:58:00,31.10007
26/02/2024 23:58:00,31.13517
27/02/2024 23:58:00,31.15151
28/02/2024 23:58:00,31.2163
29/02/2024 23:58:00,31.29808
01/03/2024 23:58:00,31.3516
02/03/2024 23:58:00,31.3899
03/03/2024 23:58:00,31.40894
04/03/2024 23:58:00,31.5763
05/03/2024 23:58:00,31.705
06/03/2024 23:58:00,31.8032
07/03/2024 23:58:00,31.9382
08/03/2024 23:58:00,31.85
09/03/2024 23:58:00,31.85
10/03/2024 23:58:00,32.01646
11/03/2024 23:58:00,32.0424
12/03/2024 23:58:00,32.093
13/03/2024 23:58:00,32.1268
14/03/2024 23:58:00,32.20158
15/03/2024 23:58:00,32.094
16/03/2024 23:58:00,32.094
17/03/2024 23:58:00,32.31644
18/03/2024 23:58:00,32.3415
19/03/2024 23:58:00,32.39082
20/03/2024 23:58:00,32.4225
21/03/2024 23:58:00,32.1551
22/03/2024 23:58:00,32.0073
23/03/2024 23:58:00,32.0073
24/03/2024 23:58:00,32.15723
25/03/2024 23:58:00,32.1728
26/03/2024 23:58:00,32.2135
27/03/2024 23:58:00,32.3047
28/03/2024 23:58:00,32.4541
29/03/2024 23:58:00,32.38136
30/03/2024 23:58:00,32.365
31/03/2024 23:58:00,32.42748
01/04/2024 23:58:00,32.269
02/04/2024 23:58:00,32.0703
03/04/2024 23:58:00,31.9503
04/04/2024 23:58:00,31.96584
05/04/2024 23:58:00,32.0303
06/04/2024 23:58:00,32.0715
07/04/2024 23:58:00,32.0162
08/04/2024 23:58:00,32.1615
09/04/2024 23:58:00,32.2432
10/04/2024 23:58:00,32.291
11/04/2024 23:58:00,32.4234
12/04/2024 23:58:00,32.3626
13/04/2024 23:58:00,32.3626
14/04/2024 23:58:00,32.4019
15/04/2024 23:58:00,32.42804
16/04/2024 23:58:00,32.5129
17/04/2024 23:58:00,32.4762
18/04/2024 23:58:00,32.5683
19/04/2024 23:58:00,32.4856
20/04/2024 23:58:00,32.4856
21/04/2024 23:58:00,32.62475
22/04/2024 23:58:00,32.5696
23/04/2024 23:58:00,32.5566
24/04/2024 23:58:00,32.57508
25/04/2024 23:58:00,32.5403
26/04/2024 23:58:00,32.508
27/04/2024 23:58:00,32.508
28/04/2024 23:58:00,32.5362
29/04/2024 23:58:00,32.4401
30/04/2024 23:58:00,32.4081
01/05/2024 23:58:00,32.2946
02/05/2024 23:58:00,32.4083
03/05/2024 23:58:00,32.31872
04/05/2024 23:58:00,32.3537
05/05/2024 23:58:00,32.3104
06/05/2024 23:58:00,32.278
07/05/2024 23:58:00,32.2612
08/05/2024 23:58:00,32.342
09/05/2024 23:58:00,32.2881
10/05/2024 23:58:00,32.3607
11/05/2024 23:58:00,32.4042
12/05/2024 23:58:00,32.26528
13/05/2024 23:58:00,32.2567
14/05/2024 23:58:00,32.2862
15/05/2024 23:58:00,32.1655